Date,next movement,next returns,Close,alpha1,alpha2,alpha3,alpha4,alpha5,alpha7,alpha8,alpha9,alpha10,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha19,alpha20,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,alpha28,alpha29,alpha30,alpha31,alpha32,alpha33,alpha34,alpha35,alpha36,alpha37,alpha38,alpha39,alpha40,alpha41,alpha42,alpha43,alpha45,alpha46,alpha47,alpha50,alpha51,alpha52,alpha53,alpha54,alpha55,alpha60,alpha61,alpha62,alpha64,alpha65,alpha66,alpha68,alpha71,alpha72,alpha73,alpha74,alpha75,alpha77,alpha78,alpha81,alpha84,alpha85,alpha86,alpha88,alpha92,alpha94,alpha95,alpha96,alpha98,alpha99,-2 day,-4 day,-6 day,-7 day,-8 day,-9 day,-13 day,-23 day,-27 day,Open
2016-09-28,0,-0.009047120530363939,194.8585662841797,-0.4436421981548335,-0.4979402698010801,0.6159819051005411,-0.7777777777777778,-0.2497004420974059,-1.0,-0.8425259792166268,-0.962371826171875,0.27702702702702703,0.8382408808881002,-0.962371826171875,-0.5097493036211699,0.5517369546654394,1.5290317738357884,-0.3322721846398727,-0.21475780467075592,-1.5033083370092633,-0.3093491001967792,-1,0.037825335505847525,-1.4301157317356399,-0.584625244140625,0.3134507606084868,0.2690691175985232,-1,3.969417988344601e-05,0.6003274307291143,0.06968315848395203,2.2666666983996127,0.009048944367280475,0.26817640047675806,0.7034235668789809,0.013427734375,3.5320203894783635,0.8884208872974091,-0.4776369174462142,-0.8653952716650603,0.1574832861117386,-0.7893387745863265,1.250248262164846,0.11249999999999999,-0.11634740735598137,-1.0,-0.3929242374747763,-0.8181456426581775,-0.962371826171875,-0.48721486317278,-0.08459577840851396,-0.8977159120382937,0.3379672847502821,-0.0010421616589472047,1,-1,0,0,-0.5105451651412654,0.7102543720190779,0.25,1.196128448210828,-0.5882352941176471,-1,1,0.465670436187399,0.6171478539534053,0,0.818275588040349,0.9553968705063043,-1,0.22129519268970999,0.8947368421052632,-0.7922197379813317,0,0.5,0.5906804765566455,-0.3953025477707006,0.006208041773786421,-0.005479419953859033,0.011245308791119069,4.682088198615375e-05,0.0001875571755209915,-0.0038654225337834136,0.014347507498999601,-0.0018830319422303843,-4.579674080118501e-05,194.13000755353926
2016-09-29,1,0.007546118968918769,193.0956573486328,0.002005615724027243,0.14906911455734653,0.2033250549590464,-0.6666666666666666,-0.2923808691012756,-0.48333333333333334,-0.5691446842525979,1.762908935546875,0.8525437201907791,0.9295659614310952,1.762908935546875,-0.32073219259848784,0.13901401540484787,-0.09189540631721138,-0.8209311579785118,-0.04404510850964551,-1.3908248786943096,-0.1177911504250318,1,-0.1995527787665405,-1.0703510976322548,-0.395751953125,0.8618895116092874,1.5214531358855896e-15,1,0.0002962394989769912,0.20021529228743182,0.07695810181984436,2.296889631862924,0.00904688907745121,0.8911402463249901,0.5601114649681529,0.276123046875,2.6381232305202946,1.462496971392974,-0.03596160146094278,-0.6252587425034867,0.09192633646041652,0.6929020103115135,1.2959341224909933,0.40625,0.2532927131866663,1.762908935546875,0.387485841237738,-0.8181456426581775,1.762908935546875,-0.31480226314980086,3.021866819036538,-0.23535379482344743,0.54034902662928,5.7222782746228675e-05,1,0,0,0,-0.6175885395941105,0.18282988871224165,0.75,1.219481691850113,-0.5294117647058824,-1,1,0.5526420341676599,0.6969030699155243,0,5.303477682488945,0.9289021119953154,-1,0.2653953118792213,0.7142857142857143,-0.6938221021310874,0,0.5384615384615384,0.6289335587370349,-0.5593152866242038,0.004963335298364013,-0.008102145023180629,0.00630156602971077,0.011245308791119069,4.682088198615375e-05,0.0001875571755209915,-0.014375328792467168,0.004924045810661193,0.002013510423214848,194.64272637082024
2016-09-30,0,-0.0024042739371136213,194.5527801513672,-0.17749699157641396,0.0240750301769296,-0.1069781334620975,-0.7777777777777778,-0.20123621891076882,-0.18333333333333332,-0.4552358113509193,-1.457122802734375,0.20965818759936408,0.930560788016531,1.457122802734375,-0.5972940708316753,-0.073196571881326,-1.431470282506032,-0.9426979705531238,-0.33186259469259144,-1.3595059550066166,-0.16319501394828523,1,-0.16124208240833268,-0.26985277094942717,-0.656585693359375,0.10128102481985589,-0.5423261445466074,-1,0.0002244094525443067,0.40017723727701,0.08354505675940278,2.210061945883269,0.00897635264316165,0.3098927294398093,0.0875796178343949,0.01318359375,2.739064484070269,0.9941500944205215,-0.37925440339027944,-0.5453262477648638,-0.07744461106564386,-0.05558271866178188,1.257742257742258,0.48125000000000007,0.25277893486377245,-1.0,-0.05986848569698239,-0.7843215280541186,-1.457122802734375,-0.1409484822464296,-2.9960448394543233,-0.5261169482954475,0.19635440779242652,-0.0005198188793199755,1,-1,-1,0,-0.8085953044170314,0.7889507154213037,0.5,1.3170048347156165,-0.47058823529411764,-1,1,0.6817447495961227,0.5839843834969345,0,0.9104451534674385,0.892611891851493,0,0.22725466825586016,0.5714285714285714,-0.3635275339185954,0,0.5384615384615384,0.7092566178096317,-0.7655254777070064,-0.009047120530363939,0.006208041773786421,-0.005479419953859033,0.00630156602971077,0.011245308791119069,4.682088198615375e-05,-0.0003754175770909196,-0.001648636349581456,-0.005114801950925396,193.96812418050237
2016-10-03,0,-0.005097583594899091,194.08502197265625,-0.32089851584436424,0.2437519493918989,-0.03579818828672297,-0.6666666666666666,-0.19585130522336472,-1.0,-0.7378097521982414,0.4677581787109375,0.6585850556438791,0.7298047830756116,-0.4677581787109375,-0.4878631118185436,-0.010849733751132212,-2.166969363564102,-0.937524870672503,-0.021649533432922908,1.3625937362152625,-0.022040703269764608,-1,-0.20055816192020273,0.7465966910004624,0.7735443115234375,0.6289031224979984,-0.7399400733959283,-1,0.00018240318968205875,1.000275421902282,0.16856037986551903,2.403311618478602,0.008938843894838842,0.5665474771553437,0.5828025477707006,0.2274169921875,1.9709575828936967,1.2140735188889913,-0.14280025016490733,-0.30382894758682993,-0.05752781636794176,-0.21639646519636813,1.2723597776654876,0.25,-0.029037715860820552,-1.0,-0.45340268536842737,-0.6832471150019896,0.4677581787109375,-0.029688746504935404,-28.90352323543461,-0.740691782999319,0.12779649490018244,-0.0008840097238516014,1,0,0,-1,-0.8062077198567449,0.31160572337042924,0.5,1.2685441718532844,-0.4446656050955414,-1,1,0.7552504038772213,0.5874251739149565,0,0.57028648298016,0.8034533239775564,0,0.2765196662693683,0.2857142857142857,-0.31444533120510776,0,0.5384615384615384,0.69962902307453,-0.8613739201974496,0.007546118968918769,0.004963335298364013,-0.008102145023180629,-0.005479419953859033,0.00630156602971077,0.011245308791119069,0.009992897583538607,-0.0028440068907511495,-0.0006887355269664663,194.12100797397326
2016-10-04,1,0.004425227367786944,193.0956573486328,-0.4436421981548335,0.1347821091287481,0.0678775525057983,-0.2222222222222222,-0.1928596865081402,0.5333333333333333,-0.3581135091926459,0.9893646240234375,0.7639109697933227,0.7047351531226326,0.9893646240234375,-0.3048149621965778,0.04457562461426498,-2.0841935196593377,-0.8213290887385595,-0.040766254164998995,1.329510366122629,-0.13776570910833077,1,-0.17879845708841668,0.8544737683101005,-0.0,0.799839871897518,-0.7399400733959283,-1,1.7923519366668207e-05,1.000275421902282,0.1775772278021226,2.2986752447165437,0.009021227623429075,0.8450536352800954,0.9434713375796179,0.29296875,2.6419574412085307,1.4596983927506164,-0.030226358687559365,-0.30709666983697237,-0.005722164233090597,0.35730717449257554,1.2959341224909933,0.48125000000000007,0.2517513782179847,-1.0,0.1760784288115652,-0.6832471150019896,0.9893646240234375,-0.1468702550631046,2.0712368422694913,-0.3256806481142143,0.4601187941907762,-0.00021867695614755862,1,0,0,0,-0.89733386390768,0.20945945945945946,1.0,1.1780271707028944,-0.5882352941176471,-1,1,0.6247980613893377,0.6459439142980039,0,1.7417494519911911,0.6796818568557292,-1,0.33293603496225666,0.14285714285714285,-0.19952114924181963,0,0.5384615384615384,0.5976622192481456,-0.8089171974522293,-0.0024042739371136213,-0.009047120530363939,0.006208041773786421,-0.008102145023180629,-0.005479419953859033,0.00630156602971077,-0.0038654225337834136,4.611956056832511e-05,-0.0018830319422303843,194.2020006878082
2016-10-05,1,0.0006953974350936143,193.9501495361328,-0.32089851584436424,0.22178189884073574,-0.13429252641242598,-0.7777777777777778,-0.15935355689762565,-1.0,-0.2070343725019984,-0.8544921875,0.2976947535771065,0.5602863329173725,0.8544921875,-0.43454038997214484,-0.04280887812541359,-2.0011445267720487,-0.9040986868284918,-0.028298760115649576,-1.3162770180855756,-0.18838969721426366,-1,-0.2275234995534097,-0.08100249197045173,0.602630615234375,0.20376301040832667,-0.7399400733959283,-1,3.2860632976798614e-05,0.6001162981552396,0.17302919905554556,2.3878118198241425,0.008924890741908307,0.4576877234803337,0.23248407643312102,0.0494384765625,2.587703104073545,1.1967515156752813,-0.1786310821659921,-0.6839581943455073,-0.015356858267892896,0.08961088285187202,1.2768762677484788,0.018750000000000003,0.2514944890565378,-0.8544921875,-0.12643917946531052,-0.6832471150019896,-0.8544921875,-0.021777600217899304,0.9219336319823341,-0.37309326194797754,0.20239184580331626,-0.00047114801788648045,1,-1,0,0,-1.2021488261042579,0.7237678855325914,0.75,1.0828449761957302,-0.5882352941176471,-1,1,0.6381260096930533,0.6171902641952557,0,1.3575166188523158,0.679418548339286,-1,0.4266984505363528,0.42857142857142855,-0.29608938547486036,0,0.5384615384615384,0.3923061420552043,-0.42754777070063693,-0.005097583594899091,0.007546118968918769,0.004963335298364013,0.006208041773786421,-0.008102145023180629,-0.005479419953859033,0.0001875571755209915,0.0045077438465186415,0.004924045810661193,193.75226766122077
2016-10-06,0,-0.0034292077490755135,194.08502197265625,-0.4436421981548335,0.3760874141811093,-0.3368682721490582,-0.6666666666666666,-0.1665334418141645,-1.0,-0.3780975219824141,-0.1348724365234375,0.46343402225755165,0.6348983268250481,0.1348724365234375,-0.599283724631914,-0.20726229601077054,-1.8690440549308711,-0.9116593712693991,-0.01767603182507271,-1.317159241288046,-0.02353174898938126,-1,-0.05760382814841215,0.11697876909661886,-0.0,0.4623698959167334,-0.6454972243678947,-1,0.000313229060717995,0.6002358372710171,0.07432796553880752,2.3325803105322596,0.00894668151302248,0.3901470003972984,0.6859076433121019,0.0205078125,1.6201675521740195,1.1550235266823494,-0.26108395922083893,-0.5262309538852962,-0.02806987486275623,-0.3516701822292987,1.2723597776654876,0.037500000000000006,0.011920557046910838,1.0,-0.42779820668729573,-0.6832471150019896,1.0,-0.018825200725271343,-7.840862316914517,-0.7924307519314654,0.012205412190594267,-0.0008120335668632674,1,-1,0,0,-1.3306804615996817,0.3700317965023847,0.5,1.147534980979128,-0.5294117647058824,-1,1,0.7613085621970921,0.5560078349655129,0,0.787732110931091,0.7347409195304242,0,0.41636869288835915,0.7368421052631579,-0.22505985634477255,0,0.5384615384615384,0.18491125707566086,-0.5123407643312102,0.004425227367786944,-0.0024042739371136213,-0.009047120530363939,0.004963335298364013,0.006208041773786421,-0.008102145023180629,4.682088198615375e-05,0.0030225961549348312,-0.001648636349581456,193.7162409446669
2016-10-07,1,0.005208293066753633,193.41946411132812,0.002005615724027243,0.2424340040672345,-0.5440760400313378,-0.4444444444444444,-0.23115240606301393,-1.0,-0.24420463629096723,0.665557861328125,0.708664546899841,0.5953042287247082,0.665557861328125,-0.3155590927178671,-0.31146746661369606,-2.2344873021485077,-0.7688022284122563,-0.06884950399995696,1.3026025584472871,-0.2430571018400363,-1,0.02802944143481835,-0.152911528375256,-0.3238067626953125,0.7582065652522018,-0.6454972243678947,-1,0.00016694747124633677,1.0002358372710172,0.07421644172039894,2.2968407631265713,0.008985025741909831,0.8212157330154947,0.741640127388535,0.1600341796875,2.1389676962076742,1.5503211738083493,-0.049010587653081854,-0.18198890828586997,-0.03179668745587746,0.18207187029057081,1.2899590163934427,0.5,0.062019005780287365,1.0,0.08683606168997776,-0.6780740151213689,1.0,-0.05659252888839336,-2.821719377712917,-0.4128662414736362,-0.04591244661146898,-0.00035575120662971113,1,0,0,0,-1.1687226422602466,0.2758346581875994,1.0,1.2619500425773489,-0.8235294117647058,-1,1,0.6304523424878837,0.6488338233977631,0,1.722036951461967,0.79242297345526,-1,0.49622566547477154,0.5714285714285714,-0.15722266560255388,0,0.5384615384615384,0.1663756180502971,-0.6938694267515924,0.0006953974350936143,-0.005097583594899091,0.007546118968918769,-0.009047120530363939,0.004963335298364013,0.006208041773786421,0.011245308791119069,-9.123288556300846e-05,-0.0028440068907511495,194.3729012276347
2016-10-10,0,-0.012629377682770615,194.42684936523438,0.30244685118331327,0.8326535584556684,-0.2601957773445741,-1.0,-0.21998369619284244,-1.0,-0.4880095923261391,-1.00738525390625,0.2706677265500795,0.633107638971264,1.00738525390625,-0.1854357341822523,-0.16857195869316954,-1.6651953549301028,-0.4643851969757262,-0.046171832640520515,-1.3352448169386855,-0.3741268740331667,-1,0.16400291612698675,-0.5936745756980315,-0.4766998291015625,0.1921537229783827,-0.6410970556652071,1,0.00012778985216597543,0.20018085100173494,0.07273731418187833,2.2375015826806663,0.009014129794232878,0.5478744537147398,0.1337579617834395,0.0032958984375,2.3558069675682973,1.3135196846167683,-0.24854474422412443,-0.8108752551224924,-0.011431619340257897,0.1661355687471655,1.2627883650952858,0.00625,0.385140894504613,-1.0,-0.2897297435666462,-0.6780740151213689,-1.00738525390625,-0.01730515346174012,3.1200629170096668,-0.2394369224156335,0.8096284676368428,-0.0003430102033312054,1,0,0,0,-1.060883406287306,0.7857710651828299,1.0,1.515857708229086,-0.47058823529411764,-1,1,0.6626936829558999,0.9794747686565254,0,0.948671281040892,0.7435141724587213,0,0.576082638061184,0.42857142857142855,-0.2701516360734238,1,0.5384615384615384,0.24527082685199864,-0.17953821656050956,-0.0034292077490755135,0.004425227367786944,-0.0024042739371136213,0.007546118968918769,-0.009047120530363939,0.004963335298364013,0.00630156602971077,-0.0022832100681716705,4.611956056832511e-05,194.42684936523438
2016-10-11,1,0.0013118157607858727,191.9713592529297,0.002005615724027243,0.9211665068282635,-0.1816059669154577,-0.1111111111111111,-0.19505354023263816,0.8,-0.26898481215027975,2.4554901123046875,0.893879173290938,0.9709507473852194,2.4554901123046875,-0.1070433744528452,-0.026494402090408268,0.05578504134346929,-0.1977715877437326,-0.006027214974288033,1.3145125716806352,-0.009522452614569176,1,0.13081452249385625,0.0,2.1136627197265625,0.8791032826261009,-0.6410970556652071,1,0.00037407574895035516,0.800180851001735,0.15693735156886685,2.564554966063201,0.009195103126476006,0.9213349225268176,0.41003184713375795,0.55224609375,3.2578962795238398,1.6550248127150566,-0.004807421178727872,-0.10840255795284662,-0.0019293065953793025,0.6513719322904308,1.315569487983281,0.85,0.10173871455459904,1.0,0.4155536431872315,-0.6780740151213689,1.0,0.24562262587112155,2.624422696277399,-0.2833331929947506,0.9514280052723213,-0.00020102299354840514,1,0,0,0,-0.8639076800636689,0.08982511923688394,1.0,2.102915243222356,-0.9411764705882353,0,1,0.7568533969010727,0.9952610732265016,0,4.0897302725437745,0.8830390136586379,0,0.6380611839491458,0.14285714285714285,-0.05407023144453312,1,0.5384615384615384,0.18808784483146573,-0.07484076433121019,0.005208293066753633,0.0006953974350936143,-0.005097583594899091,-0.0024042739371136213,0.007546118968918769,-0.009047120530363939,-0.005479419953859033,-0.023934855133275534,0.0045077438465186415,193.9771609438134
2016-10-12,0,-0.0032754016478933057,192.2231903076172,-0.17749699157641396,0.7152660254272729,-0.27636701731387653,-0.2222222222222222,-0.10071783007922523,-1.0,-0.31574740207833735,-0.2518310546875,0.4336248012718601,0.6577793382900687,0.2518310546875,-0.12335853561480302,-0.22043315873157968,1.4159286421759436,-0.2502984480700358,-0.06716693046465226,1.2792236435818263,-0.05060166816531803,1,0.06818629876843633,0.0,1.1962738037109375,0.3450760608486789,-0.20908334939572276,1,0.00015121140697168056,0.8001042008387015,0.07931148738040494,2.532825352338829,0.009122364690295008,0.5013905442987684,0.18431528662420382,0.098876953125,3.7574561798022206,1.2923968546040572,-0.07879054011668025,-0.13826676692037354,-0.02976494893549392,-0.041383874091195594,1.313510693792384,0.4375,0.06106682043053884,1.0,-0.010390412418306794,-0.6780740151213689,1.0,0.14770775596603497,-2.550467830957565,-0.5328565642996094,0.8520023425775266,-0.0005897832979951949,1,0,0,0,-1.1142061281337048,0.5325914149443561,0.75,2.8705345170990797,-1.0,-1,1,0.7520858164481525,0.945020217422265,0,5.294430186115016,0.8248993589295358,0,0.3333333333333333,0.14285714285714285,-0.12410215482841182,1,0.5384615384615384,0.09789848224261027,-0.25238853503184716,-0.012629377682770615,-0.0034292077490755135,0.004425227367786944,-0.005097583594899091,-0.0024042739371136213,0.007546118968918769,-0.008102145023180629,0.014347507498999601,0.0030225961549348312,192.11524600638884
2016-10-13,1,0.0005163154651652846,191.5935821533203,-0.32089851584436424,0.7345017850736861,0.053380206643337674,-0.1111111111111111,-0.06900667169784541,0.7,-0.5023980815347722,0.629608154296875,0.7011128775834659,0.9498604237739829,0.629608154296875,-0.12256267409470752,0.003771524466708386,0.6734515291933848,-0.13290887385594907,-0.014622631929867735,1.2637847375385973,-0.0014563761251191935,1,0.08755204292655458,0.0,2.8332672119140625,0.688550840672538,0.08552631578947521,1,4.219822720859803e-05,0.40008693427129793,0.1808068893358629,2.6542003789548376,0.00920114112646945,0.2487087802940008,0.8535031847133758,0.394775390625,3.420174344614513,1.067491682369126,-0.04570673804097053,-0.17150641554266793,0.004289052949086694,-0.5516615799950273,1.325263157894737,0.6375,0.36107800559515363,1.0,0.1046343889392842,-0.22920811778750497,1.0,0.4550709638464756,-0.550104294143587,-0.7413310002634109,0.858755967089526,-0.0011357313137462782,1,-1,0,0,-1.2296060485475526,0.19435612082670906,0.5354496700964011,4.147962282078823,-1.0,-1,1,0.679777512912197,0.9657334767266603,0,15.442545608125968,0.7805627220109734,0,0.3333333333333333,0.14285714285714285,-0.3781401070830623,1,0.5384615384615384,0.006093922122238471,-0.29418789808917195,0.0013118157607858727,0.005208293066753633,0.0006953974350936143,0.004425227367786944,-0.005097583594899091,-0.0024042739371136213,0.006208041773786421,-0.014375328792467168,-9.123288556300846e-05,190.82905093441798
2016-10-14,0,-0.00347232614489168,191.6925048828125,-0.4436421981548335,0.731878645620143,0.127789727205884,-0.4444444444444444,-0.1477859645320909,0.8,-0.35251798561151076,-0.0989227294921875,0.4769475357710652,0.5730201132109491,0.0989227294921875,-0.10306406685236769,0.07431922402044248,-0.013415705456185534,-0.11022682053322722,-0.05105063704633299,1.2642258491398324,-0.5685312911282175,1,0.0769647333103441,0.0,0.2788543701171875,0.34787830264211367,0.21862456275131156,1,0.0004572027981055906,0.6000869342712979,0.09209374613202743,2.4696939262189974,0.009137972453290354,0.8172427493047278,0.75,0.22613525390625,3.4951944113379705,1.5808070078151348,-0.0289191393262656,-0.12956037525212052,0.04528245208748155,0.6641552225624991,1.3238696109358572,0.65625,0.38179354114597797,1.0,0.24777649557006934,-0.22920811778750497,1.0,0.28859230043159695,17.09389435302763,-0.055537347731759286,0.8354131353608256,0.00015383582030665673,1,-1,0,0,-0.9092717867091127,0.6840222575516693,0.75,6.367760768709492,-0.8823529411764706,-1,0,0.7751291219705999,0.9568019487270425,0,6.667591034679511,0.6403057619358216,0,0.3333333333333333,0.14285714285714285,-0.48392615038090486,1,0.5384615384615384,-0.08421283822784165,-0.3411624203821656,-0.0032754016478933057,-0.012629377682770615,-0.0034292077490755135,0.0006953974350936143,0.004425227367786944,-0.005097583594899091,0.004963335298364013,-0.0003754175770909196,-0.0022832100681716705,192.61894562302126
2016-10-17,1,0.006262491874440501,191.02688598632812,-0.32089851584436424,0.37864026509442505,-0.06294534669274095,-0.2222222222222222,-0.11308318743548654,-1.0,-0.18465227817745802,0.665618896484375,0.7090620031796503,0.6595700261438528,-0.665618896484375,-0.8698766414643851,-0.028187211390641728,-0.8046339774921758,-0.9538400318344608,-0.0024672960066602096,1.2580502867225407,-0.019456876803841085,-1,-0.14201179325860167,0.0,1.1963043212890625,0.7309847878302642,0.07537783614444248,1,0.0001539477654833372,0.800086934271298,0.1936023784575524,2.596645542044725,0.009175403747075431,0.7636074692093763,0.8495222929936306,0.06317138671875,3.704654182556284,1.5425175273397693,-0.014398105640813124,-0.07604707497802388,-0.010560863739757785,0.35899122542878104,1.3294614572333685,0.2,-0.1403391033354932,1.0,0.10391836887776035,-0.876641464385197,1.0,0.09224411429320452,2.649875527978919,-0.17503306244025157,0.5542346251301125,-0.00010687185820680773,1,-1,0,0,-0.6207719856744927,0.24960254372019078,1.0,4.360226720647773,-0.7058823529411765,-1,0,0.8156535558204211,0.8801937230590459,-1,746.9686716990005,0.6631100203105519,0,0.3333333333333333,0.14285714285714285,-0.3781401070830623,1,0.875,-0.17345861631085363,-0.5155254777070064,0.0005163154651652846,0.0013118157607858727,0.005208293066753633,-0.0034292077490755135,0.0006953974350936143,0.004425227367786944,-0.009047120530363939,0.009992897583538607,-0.023934855133275534,191.6654934522961
2016-10-18,1,0.0026672669955616346,192.2231903076172,-0.4436421981548335,0.29507326833570463,0.084452589127712,-0.6666666666666666,-0.18089321164724215,-1.0,-0.6091127098321343,-1.1963043212890625,0.24483306836248012,0.616991448287206,-1.1963043212890625,-0.7389574214086749,0.036583936146129994,-1.2013534397453016,-0.7902904894548348,-0.14313860833037254,1.2867225408028231,-0.571705389572794,-1,-0.12481502246699581,0.0,-0.629608154296875,0.1753402722177742,-0.1666666666666591,-1,5.463378326855561e-05,0.20017522183818365,0.08316195095325833,2.345267776875504,0.008981030016033162,0.7234803337306317,0.06130573248407643,0.05126953125,2.9405019746938814,1.5259222183412613,-0.10031063093135736,-0.18801190047759425,0.019151286965211442,0.0713826228550829,1.313510693792384,0.1625,-0.12062348293169593,1.0,-0.1684060879353007,-0.876641464385197,1.0,0.14254597232631394,-0.30304172261659884,-0.42835428415221405,0.0750709357142866,-0.0003456261066159829,1,-1,0,0,-0.3442101074413052,0.7408585055643879,1.0,2.8736294176737394,-0.5294117647058824,-1,0,0.8216130313865713,0.7262467320883242,-1,0.784242229691012,0.6228013914442558,0,0.7210965435041716,0.14285714285714285,-0.3491453944131059,1,1.0,-0.26268727388702034,-0.5610859728506787,-0.00347232614489168,-0.0032754016478933057,-0.012629377682770615,0.005208293066753633,-0.0034292077490755135,0.0006953974350936143,0.007546118968918769,-0.0038654225337834136,0.014347507498999601,192.699901987066
2016-10-19,0,-0.001866735702399036,192.73590087890625,0.30244685118331327,-0.03184672830600693,0.023067837560586255,-0.7777777777777778,-0.17391276797838495,-1.0,-0.6326938449240608,-0.5127105712890625,0.3716216216216216,0.6064462864815878,0.5127105712890625,-0.5399920413847991,-0.0034410278923610754,-1.9031205098126884,-0.7154795065658576,-0.05622378400008928,1.2505513895015439,-0.13052108916134564,-1,-0.03224175559211402,0.0,-1.04339599609375,0.3322658126501201,-0.1666666666666591,-1,0.00034522943423216353,1.0001950037692704,0.08371078286184828,2.284036360878482,0.009104712778612849,0.44378228049265,0.517515923566879,0.03692626953125,3.3785342521254726,1.273151803815196,-0.26121845137277044,-0.13216395789768118,0.003587653697891879,-0.14447767361647834,1.299277605779154,0.225,0.10158668631141556,1.0,-0.2997111078080532,-0.876641464385197,1.0,0.1071530088102132,0.27942203260102927,-0.6498862749327265,0.04249513707307409,-0.000678891422660306,1,-1,0,0,-0.8070035813768404,0.5572337042925278,0.5,1.8601214574898786,-0.24721337579617833,-1,0,0.8695476575121163,0.7492651928386008,-1,0.7820143502077291,0.5111803063719723,-1,0.7079856972586412,0.14285714285714285,-0.6442156119862414,1,1.0,-0.4924048540061008,-0.580812101910828,0.006262491874440501,0.0005163154651652846,0.0013118157607858727,-0.012629377682770615,0.005208293066753633,-0.0034292077490755135,-0.0024042739371136213,0.0001875571755209915,-0.014375328792467168,192.50204668913557
2016-10-20,1,0.0004674179248469468,192.37611389160156,0.002005615724027243,0.07540233483995011,-0.05151667992362197,-0.6666666666666666,-0.1771038279412911,-1.0,-0.5075939248601119,0.3597869873046875,0.629570747217806,0.8473932854741084,0.3597869873046875,-0.6824512534818942,-0.05043882120532898,-0.5058897867523828,-0.8384401114206128,-0.08240314580671124,-1.2170269078076754,-0.026507265147702255,-1,-0.08720457311052517,0.0,-1.3492279052734375,0.6541232986389112,-0.612372435695774,-1,0.00015131239369639343,0.40022011776186694,0.07799384142536152,2.2482657151860233,0.009049889072598682,0.5411203814064363,0.6556528662420382,0.0966796875,3.2300448044296703,1.3657566184815932,-0.21553785138252865,-0.5554085968377702,-0.02018057635152013,-0.05503243266949198,1.307372793354102,0.075,0.06176508968702109,1.0,-0.2349402474241883,-0.876641464385197,0.3597869873046875,-0.12354149537950775,-0.6382371630763932,-0.5421303505147747,0.13314486443457638,-0.0005992502965117162,1,-1,0,0,-0.3995224830879427,0.30961844197138316,0.25,1.1493897024517257,-0.29411764705882354,-1,0,0.8921647819063004,0.7104493994347844,-1,0.559568392515631,0.43800992581016135,-1,0.7000397298371077,0.42857142857142855,-0.6042936373407064,1,1.0,-0.6250467145258206,-0.5784235668789809,0.0026672669955616346,-0.00347232614489168,-0.0032754016478933057,0.0013118157607858727,-0.012629377682770615,0.005208293066753633,-0.005097583594899091,4.682088198615375e-05,-0.0003754175770909196,192.36711052631287
2016-10-21,1,0.004252919144906775,192.46603393554688,-0.17749699157641396,-0.41956361316943697,0.07656765423914352,-0.4444444444444444,-0.185879242839283,-0.13333333333333333,-0.6698641087130296,-0.0899200439453125,0.48052464228934816,0.8310781294729634,-0.0899200439453125,-0.8822124950258655,-0.00628600535115736,1.4888923045628855,-0.6816553919617987,-0.291462071475306,-1.223643581826202,-0.07858698531214499,1,-0.05293494635778138,0.0,-0.2428436279296875,0.5188150520416333,-0.612372435695774,-1,0.00032913596128757334,0.6002201177618669,0.07641032157972649,2.4439842109555454,0.009062891174232444,0.5077473182359953,0.7372611464968153,0.1597900390625,3.184045794571345,1.3272387385973912,-0.27058426939237423,-0.5114026819161548,-0.0019417678654806046,-0.5046122531105084,1.3060165975103735,0.175,-0.01062204943071369,1.0,-0.4163334461719443,-0.9116593712693991,-0.0899200439453125,-0.21272798928147285,-3.094493174343789,-0.9220807987182736,-0.22503352306535174,-0.0013345382825932259,1,0,0,0,-0.4365300437723836,0.397456279809221,0.25,1.094723054361314,-0.6470588235294118,-1,0,0.7722132471728594,0.6224123171884597,-1,0.6486389267492176,0.7296815521195312,-1,0.6928883591577275,0.5714285714285714,-0.614677485484583,1,0.875,-0.6079183811631379,-0.7169888934594817,-0.001866735702399036,0.006262491874440501,0.0005163154651652846,-0.0032754016478933057,0.0013118157607858727,-0.012629377682770615,0.004425227367786944,0.011245308791119069,0.009992897583538607,192.37609636335023
