Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-07-20,6.676463364070108,6.7140243028691255,6.601341486472074,6.620121955871582,141532,0.0,0,,,,,,,,,,7.60609769821167
2017-07-21,6.573170185089111,6.638902048134209,6.540304477447405,6.573170185089111,59087,0.0,0,-0.007092281848497972,0.992907718151502,,,,,,,,7.587316989898682
2017-07-24,6.573170424385751,6.596646122596612,6.549694726174891,6.5919508934021,43850,0.0,0,0.0028571766414311472,0.9957446308909012,,,,,,,,7.568536758422852
2017-07-25,6.573170714299358,6.638902582636571,6.573170714299358,6.587255954742432,52854,0.0,0,-0.000712222942128915,0.995035438720279,,,,,,,,7.535669803619385
2017-07-26,6.634207198906704,6.737500004530412,6.5872558015063705,6.732804775238037,231272,0.0,0,0.022095516174807095,1.0170212603510291,,,,,,,,7.601402282714844
2017-07-27,6.760974884033203,6.760974884033203,6.671767771187498,6.760974884033203,146767,0.0,0,0.004184007963333514,1.0212764854032172,,,,,,,,7.624876976013184
2017-07-28,6.779755965501403,6.779755965501403,6.573170794683648,6.676463603973389,67302,0.0,0,-0.012499865997046888,1.008510666189742,,,,,,,,7.535669803619385
2017-07-31,6.6905485124608735,6.986341237269495,6.662377584866941,6.967560768127441,204047,0.0,0,0.04360050191553677,1.0524822374227871,,,,,,,,7.512194633483887
2017-08-01,7.005121975917231,7.399512290835306,6.953475795730045,7.324390411376953,444267,0.0,0,0.05121299334507423,1.1063830032437292,,,,6.969908384141355,,,,7.4042067527771
2017-08-02,7.324389985473223,7.460548496014479,7.188231474931968,7.300914287567139,120331,0.0,0,-0.0032051983156644592,1.1028368263052526,,,,7.000426486730942,,,,7.268048286437988
2017-08-03,7.441768183007028,7.441768183007028,7.169451156224597,7.192926406860352,147794,0.0,0,-0.014791007872901885,1.0865247581248454,,,,7.005121611094685,,,,7.441767692565918
2017-08-04,7.249267850072821,7.422987750412873,6.948780341942366,7.380731582641602,103649,0.0,0,0.026109703500112103,1.114893597405016,,,,7.0168596051569185,,,,7.911280155181885
2017-08-07,7.394816823913274,7.441768220947565,7.333780186873378,7.41829252243042,95330,0.0,0,0.005089053756833106,1.1205673508553593,,,,7.016859645349063,,,,7.699999809265137
2017-08-08,7.512194529552831,7.545060237335885,7.427682197811622,7.521584987640381,170754,0.0,0,0.013924021585511648,1.136170154836689,,,,7.059115516009767,,,,8.03804874420166
2017-08-09,7.51219463591407,7.606097427072349,7.502804177693564,7.549755573272705,82489,0.0,0,0.0037452991196156304,1.1404254519173322,,,,7.0896341108779986,,,,8.03804874420166
2017-08-10,7.573230919981459,7.573230919981459,7.291523886195387,7.3901214599609375,157669,0.0,0,-0.021144275700381243,1.1163119817462603,,,,7.1342375059696455,,,,8.164816856384277
2017-08-11,7.277438743453551,7.357255849363979,7.089634051759432,7.23048734664917,127587,0.0,0,-0.021601013484913834,1.0921985115751884,,,,7.277438884507358,,,,8.244632720947266
2017-08-14,7.24457255544191,7.4981090963496815,7.24457255544191,7.441767692565918,77188,0.0,0,0.0292207614490414,1.124113383736925,,,,7.277438884507358,,,,8.244632720947266
2017-08-15,7.484023605984419,7.653047821771381,7.484023605984419,7.559145927429199,78488,0.0,0,0.015772896939599157,1.1418439082870318,,,,7.300914081856874,,,,8.235243797302246
2017-08-16,7.559146133890251,7.559146133890251,7.455853330873943,7.502804279327393,138023,0.0,0,-0.007453440989591775,1.1333332420972895,7.116161274909973,7.857870833837164,6.374451715982782,7.300914081856874,,,,8.338536262512207
2017-08-17,7.540365400278269,7.554451088141839,7.357255935668945,7.357255935668945,51344,0.0,0,-0.019399192387235642,1.1113474924949946,7.153017973899841,7.864806413037574,6.441229534762108,7.371340936765407,,,,8.300975799560547
2017-08-18,7.324389851130308,7.596706867218018,7.249267529656381,7.596706867218018,254843,0.0,0,0.032546228327898996,1.1475176617373748,7.204194808006287,7.888207938914171,6.520181677098403,7.371340936765407,,,,8.376096725463867
2017-08-21,7.601402944220313,7.6436591148376465,7.573231566793107,7.6436591148376465,115614,0.0,0,0.006180605417623886,1.154610015614328,7.256780219078064,7.904816768525546,6.608743669630583,7.371340936765407,,,,8.141341209411621
2017-08-22,7.653048040357126,7.699999436630924,7.606097539606725,7.690608978271484,96706,0.0,0,0.006142328265620778,1.1617020093490047,7.311947870254516,7.907820142263375,6.7160755982456575,7.394816744195178,,,,8.418353080749512
2017-08-23,7.699999600459655,7.775121477886702,7.676524349584985,7.718780517578125,95484,0.0,0,0.0036631090445808923,1.1659574504865589,7.361246657371521,7.918817366499267,6.803675948243775,7.432377764823067,,,,8.446523666381836
