Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-09-19,5.422718210443154,5.572198390960693,5.402408327516116,5.572198390960693,2565733,0.0,0,,,,,,,,,,6.095378398895264
2017-09-20,5.551888577961647,5.560012298807505,5.456026270231945,5.469836711883545,2333232,0.0,0,-0.018370070822173346,0.9816299291778267,,,,,,,,6.123812675476074
2017-09-21,5.490146274472498,5.499082715522026,5.407282467265276,5.409719467163086,1683094,0.0,0,-0.010990683613982588,0.970841145200217,,,,,,,,5.740363121032715
2017-09-22,5.405658213270532,5.488522420119595,5.399159158535799,5.401596546173096,1905606,0.0,0,-0.0015015420003378077,0.9693833864450428,,,,,,,,5.854098320007324
2017-09-25,5.37722354164809,5.474710505496721,5.37722354164809,5.439777851104736,1963784,0.0,0,0.0070685221684487765,0.9762354944018555,,,,,,,,5.889843463897705
2017-09-26,5.428404603171685,5.451963818021079,5.373974011750068,5.398345947265625,1815393,0.0,0,-0.0076164698215933635,0.9688000262199755,,,,,,,,5.889843463897705
2017-09-27,5.391846635428918,5.558386960111916,5.369912088204518,5.553512573242188,2756099,0.0,0,0.028743364632857205,0.9966465986299379,,,,,,,,5.749300003051758
2017-09-28,5.547013513429047,5.552700233540662,5.399158015769542,5.511268138885498,2551183,0.0,0,-0.007606795482958173,0.989065311785374,,,,,,,,5.694869518280029
2017-09-29,5.507206796853103,5.5210176259822346,5.446277534247791,5.475523471832275,2532986,0.0,0,-0.0064857426915996275,0.9826504886679474,,,,5.471055239582606,,,,5.691619396209717
2017-10-02,5.426780144957496,5.60469432530514,5.410532315289732,5.584384441375732,2880588,0.0,0,0.01988138122381722,1.002186937642925,,,,5.487303206754829,,,,5.640439033508301
2017-10-03,5.585196536042946,5.702993392944336,5.572198427815796,5.702993392944336,2977712,0.0,0,0.021239395821284868,1.0234727826984444,,,,5.536452740574427,,,,5.529141902923584
2017-10-04,5.682682907075185,5.720865281743276,5.633127092070112,5.656686305999756,5295178,0.0,0,-0.008119786181388644,1.0151624025404622,,,,5.545388684973897,,,,5.464962482452393
2017-10-05,5.6388137307335295,5.652624558016674,5.525078941628891,5.617691516876221,3516995,0.0,0,-0.006893574614907583,1.0081643047723006,,,,5.545388684973897,,,,5.488521575927734
