Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-07-20,13.609999656677246,13.890000343322754,13.449999809265137,13.800000190734863,47707500,0,0,,,,,,,,,,12.43000030517578
2017-07-21,13.699999809265137,14.050000190734863,13.619999885559082,13.880000114440918,51045700,0,0,0.005797095840604838,1.0057970958406048,,,,,,,,12.229999542236328
2017-07-24,14.0,14.4399995803833,13.970000267028809,14.15999984741211,71014900,0,0,0.02017289125811139,1.0260869312827217,,,,,,,,12.149999618530272
2017-07-25,14.289999961853027,14.31999969482422,13.869999885559082,14.109999656677246,98047400,0,0,-0.0035310869543547785,1.0224637291056353,,,,,,,,12.670000076293944
2017-07-26,15.130000114440918,15.649999618530272,14.399999618530272,14.760000228881836,236083000,0,0,0.046066661092864836,1.0695652191940914,,,,,,,,13.0
2017-07-27,14.989999771118164,15.039999961853027,13.699999809265137,14.119999885559082,130303700,0,0,-0.043360456192299,1.0231883833624194,,,,,,,,13.1899995803833
2017-07-28,13.850000381469728,14.100000381469728,13.68000030517578,13.949999809265137,66763800,0,0,-0.012039665557491142,1.0108695374244259,,,,,,,,12.920000076293944
2017-07-31,14.09000015258789,14.220000267028809,13.470000267028809,13.609999656677246,69108700,0,0,-0.024372771128073678,0.9862318455484387,,,,,,,,12.859999656677246
2017-08-01,13.720000267028809,13.859999656677246,13.449999809265137,13.710000038146973,49149900,0,0,0.007347566788560966,0.9934782499026116,,,,14.549999713897705,,,,12.630000114440918
2017-08-02,13.8100004196167,13.93000030517578,13.119999885559082,13.369999885559082,67502200,0,0,-0.02479942754499398,0.9688405580266244,,,,14.384999752044678,,,,12.25
2017-08-03,13.420000076293944,13.520000457763672,13.079999923706056,13.239999771118164,52557400,0,0,-0.009723269674918322,0.9594202600089332,,,,14.364999771118164,,,,12.550000190734863
2017-08-04,13.199999809265137,13.359999656677246,13.020000457763672,13.119999885559082,64254000,0,0,-0.009063435621868399,0.950724616248026,,,,14.335000038146973,,,,12.300000190734863
2017-08-07,13.329999923706056,13.56999969482422,13.270000457763672,13.43000030517578,57486800,0,0,0.02362808096956681,0.9731884144604946,,,,14.335000038146973,,,,12.220000267028809
2017-08-08,13.479999542236328,13.550000190734863,13.079999923706056,13.109999656677246,47338000,0,0,-0.023827300165824128,0.9499999619912419,,,,14.03000020980835,,,,12.260000228881836
2017-08-09,12.760000228881836,12.890000343322754,12.539999961853027,12.829999923706056,58861500,0,0,-0.021357722372523424,0.9297101265491252,,,,13.380000114440918,,,,12.520000457763672
2017-08-10,12.699999809265137,12.920000076293944,12.109999656677246,12.119999885559082,83113400,0,0,-0.05533905240600223,0.8782608491336322,,,,13.164999961853027,,,,13.079999923706056
2017-08-11,12.039999961853027,12.390000343322754,11.880000114440918,12.229999542236328,63558800,0,0,0.009075879349496496,0.8862318386377555,,,,12.90500020980835,,,,13.119999885559082
2017-08-14,12.579999923706056,12.850000381469728,12.579999923706056,12.760000228881836,64426100,0,0,0.04333611663803816,0.9246376849653042,,,,12.90500020980835,,,,13.739999771118164
2017-08-15,13.010000228881836,13.140000343322754,12.75,13.020000457763672,57990300,0,0,0.020376193120540398,0.9434782810006866,,,,12.724999904632568,,,,13.40999984741211
2017-08-16,13.170000076293944,13.1899995803833,12.520000457763672,12.630000114440918,64639400,0,0,-0.029953942366430675,0.915217386947613,13.397999954223632,14.743341431059804,12.05265847738746,12.724999904632568,,,,13.300000190734863
2017-08-17,12.460000038146973,12.649999618530272,12.31999969482422,12.34000015258789,47371000,0,0,-0.022961200255370295,0.8942028972487122,13.324999952316285,14.732850512946234,11.917149391686335,12.724999904632568,,,,12.609999656677246
2017-08-18,12.43000030517578,12.5600004196167,12.25,12.369999885559082,37521700,0,0,0.002431096645075792,0.8963767909122305,13.249499940872193,14.692106961037695,11.80689292070669,12.71500015258789,,,,12.449999809265137
2017-08-21,12.420000076293944,12.420000076293944,11.859999656677246,12.050000190734863,58888500,0,0,-0.025869013563839305,0.8731884075498113,13.14399995803833,14.613489554415356,11.674510361661305,12.524999618530273,,,,12.739999771118164
2017-08-22,12.199999809265137,12.329999923706056,12.100000381469728,12.170000076293944,39033200,0,0,0.009958496569265396,0.8818840513107185,13.046999979019166,14.50456292000569,11.589437038032642,12.524999618530273,,,,12.739999771118164
2017-08-23,12.0,12.539999961853027,11.949999809265137,12.479999542236328,44345400,0,0,0.025472429252176854,0.9043477804163539,12.93299994468689,14.175432921692153,11.690566967681626,12.524999618530273,,,,12.75
2017-08-24,12.6899995803833,12.710000038146973,12.390000343322754,12.5,37269700,0,0,0.0016026008411285098,0.9057970889299218,12.851999950408935,13.979003953836656,11.724995946981213,12.524999618530273,13.75499963760376,13.139999628067017,,12.710000038146973
2017-08-25,12.510000228881836,12.56999969482422,12.25,12.43000030517578,29732000,0,0,-0.005599975585937611,0.9007246473461009,12.775999975204467,13.795326902697123,11.75667304771181,12.524999618530273,13.75499963760376,13.139999628067017,,13.420000076293944
2017-08-28,12.529999732971191,12.550000190734863,12.15999984741211,12.229999542236328,35969600,0,0,-0.016090165569519144,0.8862318386377555,12.706999969482421,13.676235193167884,11.737764745796959,12.524999618530273,13.75499963760376,13.139999628067017,,13.3100004196167
2017-08-29,12.0,12.18000030517578,11.93000030517578,12.149999618530272,33618100,0,0,-0.0065412859117268685,0.8804347427971505,12.628999948501587,13.508851750470068,11.749148146533106,12.28499984741211,13.75499963760376,13.019999742507935,,13.34000015258789
2017-08-30,12.1899995803833,12.68000030517578,12.15999984741211,12.670000076293944,43933000,0,0,0.04279839292921506,0.9181159348679153,12.59399995803833,13.405484435465866,11.782515480610794,12.28499984741211,13.75499963760376,13.019999742507935,,13.229999542236328
2017-08-31,12.81999969482422,13.15999984741211,12.789999961853027,13.0,51822100,0,0,0.0260457712485338,0.9420289724871188,12.581999969482421,13.36102244023317,11.802977498731673,12.509999752044678,13.449999809265137,12.979999780654907,,13.470000267028809
2017-09-01,13.119999885559082,13.489999771118164,13.039999961853027,13.1899995803833,53158600,0,0,0.014615352337177034,0.9557970578318469,12.585499954223632,13.374832606606402,11.796167301840862,12.710000038146973,13.039999961853027,12.875,,13.699999809265137
2017-09-05,12.880000114440918,13.18000030517578,12.649999618530272,12.920000076293944,51445500,0,0,-0.020470016124254586,0.9362318766465139,12.559999942779541,13.266287382624643,11.853712502934439,12.710000038146973,13.039999961853027,12.875,,13.880000114440918
2017-09-06,13.020000457763672,13.079999923706056,12.75,12.859999656677246,34182400,0,0,-0.004643995298946546,0.9318840202126435,12.547499942779542,13.222218307242246,11.872781578316838,12.710000038146973,12.894999980926514,12.802500009536743,,14.199999809265137
