Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-07-20,8.160705730828042,8.169732480244127,8.052377700805664,8.052377700805664,555015,0.0,0.0,,,,,,,,,,7.564902305603027
2017-07-21,8.070432916627087,8.079459665995895,7.682257184537039,7.853775978088379,1678176,0.0,0.0,-0.024663736612530518,0.9753362633874695,,,,,,,,7.474628925323486
2017-07-24,7.944050714833767,7.944050714833767,7.510737706147097,7.546847343444824,1134503,0.0,0.0,-0.039080390820908195,0.937219741032483,,,,,,,,7.555873394012451
2017-07-25,7.447547452002002,8.025297290309243,7.267001012368567,7.817667961120605,1670543,0.0,0.0,0.03588526511153223,0.9708521199071952,,,,,,,,7.754476547241211
2017-07-26,7.9079412884457,7.998214064654618,7.537820794880228,7.637121200561523,1872452,0.0,0.0,-0.023094708224625227,0.9484305734686796,,,,,,,,7.781558036804199
2017-07-27,7.673229628806278,7.88988568978503,7.510737583072215,7.628093242645264,953244,0.0,0.0,-0.001182115312717058,0.9473094191647333,,,,,,,,7.962104797363281
2017-07-28,7.628092869661739,7.664202504602137,7.321163611554246,7.375328063964844,796274,0.0,0.0,-0.03313608927422684,0.9159192896809747,,,,,,,,7.853775978088379
2017-07-31,7.402409446486692,7.673229518828561,7.095480617585014,7.384355068206787,1457936,0.0,0.0,0.0012239461300778132,0.9170403255510433,,,,,,,,7.880858898162842
2017-08-01,7.438518988933486,7.465600995826381,7.267000198364257,7.267000198364258,714424,0.0,0.0,-0.01589236551581852,0.902466385504641,,,,7.63260654891457,,,,8.42249870300293
2017-08-02,7.221864001438136,7.447546811668741,7.158672357166656,7.23089075088501,766988,0.0,0.0,-0.004968961950403639,0.8979820643735501,,,,7.587470141790455,,,,8.431526184082031
2017-08-03,7.25797306493942,7.330191897145161,7.1315897787186255,7.140617847442627,834407,0.0,0.0,-0.012484340664576377,0.8867713503712311,,,,7.560388953947129,,,,8.693318367004395
2017-08-04,7.140617938627016,7.528792792270022,7.140617938627016,7.483656406402588,961113,0.0,0.0,0.0480404590035326,0.9293722530742475,,,,7.560388953947129,,,,8.66623592376709
2017-08-07,7.483656572867921,7.483656572867921,7.149645286873272,7.176727294921875,1286849,0.0,0.0,-0.04101325539453171,0.8912556715023221,,,,7.546847341119816,,,,8.711373329162598
2017-08-08,7.176727171375151,7.29408239096072,7.140617974536745,7.257973194122314,446188,0.0,0.0,0.011320744938702942,0.9013453496345724,,,,7.492683153685022,,,,8.919001579284668
2017-08-09,7.267000201847153,7.429492243282396,7.185754181129531,7.239917755126953,1435392,0.0,0.0,-0.0024876695617975786,0.8991031002436186,,,,7.384355068206787,,,,8.756509780883789
2017-08-10,7.221863857436674,7.294082249715017,7.1676989636920965,7.212835788726807,552420,0.0,0.0,-0.003740645586887803,0.8957398741995352,,,,7.384355068206787,,,,8.575963020324707
2017-08-11,7.176727396157733,7.257973421449607,7.176727396157733,7.221864223480225,567780,0.0,0.0,0.0012517177734072682,0.8968610877204203,,,,7.330191285494324,,,,8.440552711486816
