Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-09-19,5.874325008063534,5.938494860276473,5.870363808137091,5.909975051879883,36189311,0.0,0,,,,,,,,,,5.818546295166016
2017-09-20,5.90997505928318,5.929780681179386,5.810155163128849,5.845012664794922,29646250,0.0,0,-0.010991990070126856,0.9890080099298731,,,,,,,,5.922807216644287
2017-09-21,5.877493915578845,5.97731380943463,5.87036368031434,5.944832801818848,21087600,0.0,0,0.017077830750505063,1.0058981213343494,,,,,,,,5.768822193145752
2017-09-22,5.941664305877032,5.984444210305091,5.922650847126409,5.94720983505249,13294063,0.0,0,0.0003998486270153645,1.0063003283170824,,,,,,,,5.942857265472412
2017-09-25,5.917897208539745,5.935326337508089,5.806986252403053,5.835506439208984,21853564,0.0,0,-0.01878248774494773,0.9873995047327299,,,,,,,,6.025464057922363
2017-09-26,5.836298681093317,5.852143103608775,5.791141906931888,5.819662094116211,57388617,0.0,0,-0.00271516195857735,0.9847185551595614,,,,,,,,5.997394561767578
2017-09-27,5.846596941554171,5.987612400001017,5.83550588477036,5.9432477951049805,20852654,0.0,0,0.021235889470922586,1.0056299295568965,,,,,,,,5.983760356903076
2017-09-28,6.005041100073876,6.012963499288915,5.887792462673264,5.897298812866211,26162435,0.0,0,-0.007731291681395858,0.9978551112479506,,,,,,,,5.878697395324707
2017-09-29,5.913143571897894,5.989988803863525,5.848181183154077,5.989988803863525,44091034,0.0,0,0.015717363820040964,1.0135387630711221,,,,5.902052703110401,,,,5.823359489440918
2017-10-02,5.922649987406655,5.957507864135952,5.795894621497631,5.848181247711182,187343675,0.0,0,-0.02367409369127338,0.9895441514344391,,,,5.902052703110401,,,,5.783258438110352
2017-10-03,5.871155998735622,5.900468349456787,5.79906412410933,5.900468349456787,262697254,0.0,0,0.008940745768792446,0.9983914141194099,,,,5.902052703110401,,,,5.788872241973877
2017-10-04,5.872741337921057,5.883832396750486,5.636658933371694,5.687361240386963,74121105,0.0,0,-0.036116981983208785,0.9623325294034688,,,,5.824811216330305,,,,5.754385948181152
2017-10-05,5.646957201354496,5.927403810116216,5.6342818148869815,5.845012664794922,64438567,0.0,0,0.027719608047480415,0.9890080099298734,,,,5.823622657087949,,,,5.731930255889893
2017-10-06,5.836191362043654,5.909173894006636,5.79689328152366,5.869875431060791,22874783,0.09,0,0.004253671923693192,0.9932149255340198,,,,5.823622657087949,,,,5.717494964599609
2017-10-09,5.858647129158867,5.932431604620398,5.798496899512854,5.803308963775635,18046035,0.0,0,-0.011340354334082758,0.9819515163485644,,,,5.823622657087949,,,,5.697444438934326
2017-10-10,5.782456635926033,5.792080764157248,5.68782001236213,5.766416549682617,236450426,0.0,0,-0.006357134235537076,0.9757091187463474,,,,5.823622657087949,,,,5.771229267120361
2017-10-11,5.904360574120865,5.923608827995695,5.848220088603125,5.906766414642334,76893722,0.0,0,0.024339182532250758,0.9994570810858963,,,,5.812135309375254,,,,5.8145365715026855
2017-10-12,5.892331745063278,5.91879790804156,5.861053517686597,5.907569885253906,46076715,0.0,0,0.00013602545879942696,0.9995930326939013,,,,5.795894839511467,,,,5.766416549682617
2017-10-13,5.918797031335599,5.929223105583492,5.869874447602693,5.880300521850586,13467402,0.0,0,-0.004616003523104872,0.9949789077333152,,,,5.78335670975369,,,,5.709474086761475
2017-10-16,5.859449342670352,5.862657130498207,5.752782366451818,5.777644634246826,44102169,0.0,0,-0.017457592043519043,0.9776089718702008,5.8662820100784305,6.008262246914063,5.724301773242798,5.78335670975369,,,,5.631679534912109
2017-10-17,5.76561416888514,5.850626657820835,5.724711818193198,5.784862041473389,51291568,0.0,0,0.0012491954219167045,0.9788301965222858,5.8600263595581055,6.00478305837987,5.715269660736341,5.78335670975369,,,,5.65253210067749
2017-10-18,5.807318513789238,5.842606471701488,5.743960120015132,5.8345866203308105,21461356,0.0,0,0.008595637804485579,0.9872438663636848,5.8595050573349,6.004552222914856,5.714457891754944,5.810125808491264,,,,5.669373512268066
2017-10-19,5.826566610795702,5.853032771461455,5.755188362903609,5.790476322174072,30710478,0.0,0,-0.00756014110803227,0.979780163425936,5.8517872333526615,5.9942271601946615,5.7093473065106615,5.810125808491264,,,,5.717494964599609
2017-10-20,5.792081125163879,5.909173800281509,5.7816550493345344,5.869073390960693,25304510,0.0,0,0.013573506636343824,0.993079215976356,5.847880411148071,5.983699397529412,5.7120614247667305,5.808521558972811,,,,5.670978546142578
2017-10-23,5.846616612655663,5.854636846485135,5.738346132938379,5.760000228881836,35399548,0.0,0,-0.018584392256339344,0.9746234422850334,5.8441051006317135,5.985242258059856,5.702967943203571,5.826967461888344,,,,5.723910331726074
2017-10-24,5.755188171049919,5.851428682548803,5.734336021982581,5.824160575866699,26706339,0.0,0,0.011138948686694405,0.9854797227974958,5.8443300247192385,5.985323358397982,5.703336691040495,5.826967461888344,5.823622657087949,5.8252950594881465,,5.837794303894043
2017-10-25,5.826566146205897,5.937242844021878,5.801704263799062,5.818546295166016,32928467,0.0,0,-0.0009639639270845324,0.9845297558938458,5.83809494972229,5.971803440035394,5.704386459409186,5.830977331107538,5.823622657087949,5.827299994097743,,5.760000228881836
2017-10-26,5.838596674810574,6.020651620390134,5.784060079884664,5.922807216644287,33715078,0.0,0,0.017918723369940492,1.0021712722391827,5.839370369911194,5.975802163225578,5.70293857659681,5.872681719291666,5.827466717638558,5.850074218465112,,5.673382759094238
