Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-02-07,21.251382328369047,21.523317887885085,21.23402516993041,21.26584815979004,527854,0.0,0.0,,,,,,,,,,24.06329917907715
2017-02-08,21.5233186838534,21.595640486566737,20.78562378916435,21.234025955200195,942392,0.0,0.0,-0.0014963995017144294,0.9985036004982856,,,,,,,,24.665027618408203
2017-02-09,21.40181406182232,21.82707271950428,20.82901679877724,21.77210807800293,1283040,0.0,0.0,0.025340560661364364,1.023806241557303,,,,,,,,24.6245231628418
2017-02-10,22.46930256176788,23.849223340925825,22.39697892173295,23.719043731689453,4840619,0.0,0.0,0.0894233873316832,1.1153584636486766,,,,,,,,24.416234970092773
2017-02-13,24.786529788959776,25.168394630151063,23.964940459657395,24.951425552368164,2623751,0.0,0.0,0.051957483388430425,1.173309682495848,,,,,,,,23.69879150390625
2017-02-14,25.02374864151125,25.168394077099222,24.482772542077765,24.86463737487793,1442614,0.0,0.0,-0.003478285331156017,1.1692285766383195,,,,,,,,23.571504592895508
2017-02-15,24.99482020382369,25.38536455689384,24.688170318399724,25.28411293029785,1251814,0.0,0.0,0.016870366902826506,1.1889538917194775,,,,,,,,23.250391006469727
2017-02-16,25.16839433405365,25.16839433405365,24.84728047056606,25.0092830657959,1212553,0.0,0.0,-0.010869666072904849,1.176030359940406,,,,,,,,23.07391929626465
2017-02-17,24.79520693007372,25.009282837107907,24.54352354081456,24.722885131835938,951134,0.0,0.0,-0.01145166509597606,1.1625628541156683,,,,23.085494173029097,,,,21.99775695800781
2017-02-20,25.03242744183152,25.269648689122587,24.90803232477069,25.139467239379883,617845,0.0,0.0,0.01685006039232473,1.1821521084173907,,,,23.085494173029097,,,,22.42012023925781
2017-02-21,25.25518090990764,25.564723934785928,25.234930586349225,25.34196853637696,944801,0.0,0.0,0.00805511489439481,1.1916744794733438,,,,23.19687036678158,,,,22.605268478393555
2017-02-22,25.515545163222736,25.5300091553243,24.83281677917741,24.910924911499023,927736,0.0,0.0,-0.017009082157891542,1.171405190346519,,,,23.980851428259438,,,,23.059457778930664
2017-02-23,25.05267722230427,25.56761851666491,24.236876063292154,24.404664993286133,1419054,0.0,0.0,-0.020322806961663553,1.147598948789216,,,,24.766279488161153,,,,22.799091339111328
2017-02-24,24.098015344345328,24.37862856549116,23.28221233838869,24.022798538208008,2496429,0.0,0.0,-0.015647272977653226,1.1296421547686433,,,,24.4249154275268,,,,22.52426719665528
2017-02-27,24.06908530662336,24.416235831905087,23.62068315788997,24.343914031982425,1220813,0.0,0.0,0.013367114296183535,1.1447422105652227,,,,24.4249154275268,,,,22.697843551635746
2017-02-28,24.22819543378163,24.306303562577405,23.866580933433607,24.0488338470459,1085530,0.0,0.0,-0.012121312314398502,1.1308664327114868,,,,24.4249154275268,,,,22.720983505249023
2017-03-01,24.25712505677572,25.29857473565626,24.25712505677572,25.260967254638672,1815046,0.0,0.0,0.050403001463693364,1.1878654951746856,,,,24.4249154275268,,,,22.5503044128418
2017-03-02,25.284109607691512,25.550256968235825,24.62452294014324,24.70263290405273,1645552,0.0,0.0,-0.022102651294297337,1.1616105183503118,,,,24.4249154275268,,,,22.36226272583008
2017-03-03,24.49145206682516,24.702634807647456,24.242660004511347,24.35837745666504,1552010,0.0,0.0,-0.01393598199531243,1.1454223350810164,,,,24.4249154275268,,,,22.211833953857425
2017-03-06,24.30051852305932,24.30919618202677,23.69300514614789,23.881044387817383,2116645,0.0,0.0,-0.0195962588106231,1.1229763425553005,24.161948204040527,26.662585591035196,21.66131081704586,24.4249154275268,,,,21.68242835998535
2017-03-07,23.996759958020498,24.054619600956844,23.562823671596416,23.65828895568848,1412990,0.0,0.0,-0.00932770897752444,1.1125015460432999,24.28157024383545,26.41482359762288,22.14831689004802,24.4249154275268,,,,20.684370040893555
