Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-09-19,13.842325345328844,13.998167326107843,13.804230169192536,13.960073471069336,1062407,0.0,0,,,,,,,,,,12.94536304473877
2017-09-20,13.956609029833205,13.956609029833205,13.721112787173777,13.77652359008789,1467132,0.0,0,-0.013148203078001797,0.9868517969219982,,,,,,,,13.30899715423584
2017-09-21,13.773061763896148,13.786914795674605,13.530638992164512,13.568734169006348,1466214,0.0,0,-0.01508286322908381,0.9719672462416481,,,,,,,,13.208562850952148
2017-09-22,13.56527045917322,13.56527045917322,13.360944182238304,13.36786937713623,1607277,0.0,0,-0.014803502623622178,0.9575787265618351,,,,,,,,13.558345794677734
2017-09-25,13.385185104128071,13.496006707734448,13.343626011952392,13.47176456451416,1167256,0.0,0,0.007772007972761008,0.96502103605922,,,,,,,,13.610294342041016
2017-09-26,13.405965316606745,13.409429235350451,13.260512435721049,13.364407539367676,1288802,0.0,0,-0.00796903958886519,0.9573307452187764,,,,,,,,13.520252227783203
2017-09-27,13.319386288557418,13.354018871662428,13.260512878925844,13.315923690795898,1332454,0.0,0,-0.0036278337389037407,0.9538577084419818,,,,,,,,13.423279762268066
2017-09-28,13.347089055930752,13.347089055930752,13.160077116682878,13.167003631591797,1296082,0.0,0,-0.01118360713549571,0.9431901385676025,,,,,,,,13.47523021697998
2017-09-29,13.16008123954958,13.2362716063194,13.115059539085772,13.212029457092283,1460041,0.0,0,0.0034195954341849077,0.9464154672590165,,,,13.556613432596809,,,,13.444059371948242
2017-10-02,13.104668187439575,13.160078993515729,12.92112014001816,12.948824882507324,2364683,0.0,0,-0.01992158550961065,0.9275613706003979,,,,13.438864584925682,,,,13.364407539367676
2017-10-03,12.979992866516112,13.000772413122588,12.834540003564058,12.979992866516112,1399456,0.0,0,0.0024070125506827633,0.9297940224609615,,,,13.310727399619331,,,,13.284754753112791
2017-10-04,12.99038375444706,12.99038375444706,12.644065856933594,12.644065856933594,2270780,0.0,0,-0.02588036935282867,0.9057306097376195,,,,13.104668158053407,,,,13.243196487426758
2017-10-05,12.709867709571522,13.07003865723902,12.675235125508491,13.02155303955078,3172243,0.0,0,0.029854888996025286,0.9327710965516385,,,,13.070036282334021,,,,13.156617164611816
2017-10-06,12.990382378535523,13.049257101847864,12.806834335045714,12.91765594482422,2165605,0.0,0,-0.007978855856209277,0.9253286504254147,,,,13.026747546142023,,,,13.160079002380373
2017-10-09,12.979993470561366,13.180858467144937,12.955751325607876,13.132372856140137,1694854,0.0,0,0.016621971682249992,0.9407094370495606,,,,12.99904236429801,,,,13.03886604309082
2017-10-10,13.156616322191445,13.16007891957145,13.042330792184003,13.132372856140137,1221294,0.0,0,0.0,0.9407094370495606,,,,12.995577456432173,,,,13.01116180419922
2017-10-11,13.50639577768188,13.603364350257555,13.364405515939904,13.457911491394045,3252298,0.0,0,0.024789018619868042,0.9640287008004677,,,,13.123715103595575,,,,13.04233169555664
2017-10-12,13.426746228680372,13.520252227783203,13.357482378852568,13.520252227783203,1279744,0.0,0,0.004632274214986687,0.9684943460936928,,,,13.123715103595575,,,,12.924582481384276
2017-10-13,13.586049970648212,13.70379810006417,13.492543986603382,13.700335502624512,1995645,0.0,0,0.013319520361554371,0.981394226256538,,,,13.173931978498882,,,,12.813760757446287
