Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,retorno diario,retorno acumulado,banda_medio,banda_superior,banda_inferior,Conversion,Base,SpanA,SpanB,Lagging
2017-07-20,16.368105792420256,16.368105792420256,16.106495543193205,16.202421188354492,1838448,0.0,0,,,,,,,,,,15.805648803710938
2017-07-21,16.18934429843032,16.28962731202914,16.07597793801303,16.171903610229492,537625,0.0,0,-0.001883519615385243,0.9981164803846148,,,,,,,,15.823087692260742
2017-07-24,16.137024556902404,16.267829737239243,16.084702484767668,16.241668701171875,746591,0.0,0,0.004313969005989682,1.0024223239453616,,,,,,,,15.88413143157959
2017-07-25,16.19370781126451,16.450958973843164,16.19370781126451,16.250391006469727,428085,0.0,0,0.000537032583186603,1.002960657395434,,,,,,,,15.958252906799316
2017-07-26,16.219865354215756,16.50327749492616,16.20678578098001,16.4553165435791,751226,0.0,0,0.012610498850629925,1.0156084916127461,,,,,,,,16.363752365112305
2017-07-27,16.503277994415303,16.74308841974468,16.49019653367164,16.695125579833984,637582,0.0,0,0.014573346894894978,1.0304093064704196,,,,,,,,16.27219009399414
2017-07-28,16.695126910093716,16.695126910093716,16.30271136319711,16.59920310974121,854721,0.0,0,-0.005745537500396969,1.0244890511593359,,,,,,,,16.19370460510254
2017-07-31,16.647164800626605,16.865173422693886,16.54687989091962,16.568679809570312,901195,0.0,0,-0.0018388412967238477,1.0226051783840227,,,,,,,,16.30270767211914
2017-08-01,16.655884911320125,16.655884911320125,16.128303109779303,16.372472763061523,1457268,0.0,0,-0.011842044674884589,1.0104954421768306,,,,16.470575680353456,,,,16.145742416381836
2017-08-02,16.416073006368883,16.525078249595197,16.24602535532716,16.289627075195312,834453,0.0,0,-0.00506005959302136,1.0053822750209394,,,,16.470575680353456,,,,16.634082794189453
2017-08-03,16.272188781125408,16.315788615239516,16.20678525573038,16.215505599975586,825692,0.0,0,-0.004550225421218745,1.0008075590350964,,,,16.474937953730777,,,,16.7343692779541
2017-08-04,16.224226318940424,16.35503148563966,16.163183907814112,16.276548385620117,652338,0.0,0,0.0037644700788499463,1.0045750691457709,,,,16.496738266236594,,,,17.11806297302246
2017-08-07,16.333232419800815,16.42915432660361,16.17626432446441,16.416074752807617,1089829,0.0,0,0.00857223312227351,1.0131865208273125,,,,16.496738266236594,,,,16.91313362121582
2017-08-08,16.44659709862935,16.62536322767178,16.381193567537274,16.60356330871582,771508,0.0,0,0.011421034487927084,1.0247581590243842,,,,16.496738266236594,,,,17.05265998840332
2017-08-09,16.51635801497139,16.734366615755512,16.498915439796775,16.612281799316406,2201125,0.0,0,0.0005250975611970077,1.0252962570345046,,,,16.496738266236594,,,,16.86081314086914
2017-08-10,16.52944105201887,16.734370123264842,16.490198552096594,16.559961318969727,1501941,0.0,0,-0.003149505948594755,1.0220670803739025,,,,16.496738266236594,,,,16.60356330871582
2017-08-11,16.442234550351,16.442234550351,16.158822418825768,16.215505599975586,819854,0.0,0,-0.02080051470890576,1.0008075590350967,,,,16.431336616522074,,,,16.5773983001709
2017-08-14,16.189344567239964,16.311429386672877,16.171903878749546,16.215505599975586,703775,0.0,0,0.0,1.0008075590350967,,,,16.446596271045305,,,,16.795412063598633
2017-08-15,16.263468382988357,16.280907184309054,16.17190382516112,16.206785202026367,505268,0.0,0,-0.0005377814398357383,1.0002693433050003,,,,16.446596271045305,,,,16.760526657104492
2017-08-16,16.263468549289748,16.263468549289748,16.07597831605398,16.080339431762695,756423,0.0,0,-0.0078020266627499835,0.9924652152186032,16.36244401931763,16.72517892943149,15.999709109203767,16.40517421965941,,,,16.54688262939453
